,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,label
394,41,0,155041,11,9,4,0,3,4,0,3418,0,40,39,0,1
395,37,4,79586,11,9,5,7,3,1,1,0,0,60,39,0,2
396,45,4,355781,9,13,2,4,0,1,1,0,0,45,24,1,3
397,63,0,156158,11,9,2,0,0,4,1,0,0,16,39,0,1
398,36,4,116358,12,14,2,4,0,1,1,0,0,45,19,0,2
399,45,4,59287,9,13,2,4,0,4,1,0,0,40,39,0,2
400,41,4,138868,9,13,4,12,1,4,0,0,0,40,39,0,1
401,26,4,185885,7,12,4,13,2,4,0,0,0,20,39,0,1
402,17,4,40299,1,7,4,12,3,4,0,0,0,25,39,0,2
403,27,4,500068,11,9,2,8,0,4,1,0,0,36,0,0,0
404,43,4,51494,11,9,2,7,0,4,1,0,0,65,39,0,2
405,35,4,179481,11,9,4,14,3,4,1,0,0,55,39,0,1
406,38,4,365907,9,13,0,1,4,4,0,0,0,40,39,0,3
407,26,4,284343,11,9,4,7,1,4,1,0,0,40,39,0,4
408,28,4,204862,15,10,4,4,3,4,0,0,0,40,39,0,1
409,38,4,272476,9,13,2,10,5,4,0,0,0,24,39,1,4
410,36,4,175130,1,7,0,14,4,4,0,0,0,40,39,0,1
411,33,4,118941,11,9,2,1,5,4,0,0,0,40,39,1,2
412,19,4,164339,11,9,4,6,3,4,1,1055,0,70,39,0,1
413,22,0,213291,7,12,4,0,3,4,1,0,0,25,39,0,1
414,42,1,55457,0,6,2,1,0,4,1,0,0,40,26,0,2
415,50,4,280292,0,6,2,14,0,4,1,0,0,40,39,1,4
416,30,4,446894,11,9,2,6,0,4,1,0,0,30,39,0,3
417,37,7,67083,15,10,2,10,2,1,1,0,0,40,1,0,2
418,54,5,159219,14,15,2,10,0,4,1,99999,0,40,39,1,1
419,52,5,168539,9,13,4,4,1,4,1,0,0,40,39,0,1
420,65,4,88145,3,2,2,6,0,3,1,0,0,40,0,0,2
421,33,4,150309,11,9,0,3,1,4,0,0,0,40,39,0,1
422,25,4,122999,15,10,4,13,2,4,1,0,0,40,39,0,2
423,24,4,302195,9,13,4,12,1,4,1,0,0,45,39,0,4
424,26,4,210982,8,11,5,1,4,2,0,114,0,40,39,0,1
425,39,4,177140,11,9,5,1,1,4,1,0,0,40,39,1,1
426,59,4,113838,11,9,0,8,1,4,0,0,0,40,39,0,2
427,29,4,97165,15,10,4,1,4,4,0,0,0,40,39,0,2
428,47,4,104301,1,7,4,8,3,4,0,0,0,45,39,0,2
429,23,0,192028,15,10,4,0,3,4,0,0,0,35,39,0,1
430,64,5,115931,11,9,2,14,0,4,1,0,0,50,39,0,2
431,21,4,147280,11,9,4,8,3,3,1,0,0,20,39,0,1
432,32,4,185433,15,10,2,1,5,2,0,0,0,40,39,1,1
433,26,4,599057,11,9,4,4,1,2,0,0,0,37,39,0,0
434,19,0,50626,15,10,4,0,3,2,0,0,0,20,39,0,2
435,62,6,71467,12,14,2,10,0,4,1,0,0,40,39,0,2
436,32,4,183977,9,13,2,3,0,4,1,0,0,55,39,1,1
437,75,0,26586,0,6,3,0,1,4,0,0,0,5,39,0,2
438,45,6,196858,11,9,2,4,0,4,1,0,0,60,39,0,1
439,31,4,160594,9,13,2,4,0,4,1,0,1887,50,39,1,1
440,32,4,65278,11,9,2,1,0,4,1,2580,0,40,39,0,2
441,24,4,102258,9,13,2,12,0,4,1,0,0,40,39,0,2
442,25,4,196947,9,13,4,12,3,4,0,0,0,40,39,0,1
443,41,6,233150,11,9,2,4,0,4,1,0,0,60,39,0,4
444,18,4,42857,15,10,4,12,3,4,0,0,0,20,39,0,2
445,44,4,118059,10,16,2,10,0,4,1,0,0,55,39,1,2
446,40,4,169262,15,10,2,4,0,4,1,3411,0,50,39,0,1
447,27,4,95108,9,13,4,10,1,4,1,0,0,40,39,0,2
448,23,4,161092,9,13,4,1,3,4,1,0,0,40,39,0,1
449,21,4,345253,15,10,4,1,1,3,1,2174,0,40,39,0,3
450,37,7,111275,11,9,2,14,0,4,1,0,0,40,39,0,2
451,65,6,178878,11,9,2,5,0,4,1,0,0,48,39,0,1
452,43,1,157237,12,14,2,10,0,4,1,0,0,40,39,1,1
453,45,4,155664,11,9,4,1,1,4,1,0,0,44,39,0,1
454,24,7,322658,9,13,4,4,1,4,0,0,0,40,39,0,3
455,24,4,208503,15,10,4,7,1,4,1,0,0,42,39,0,1
456,19,2,223326,15,10,4,11,3,4,1,0,1721,35,39,0,4
457,37,4,20308,9,13,2,10,0,4,1,0,0,65,39,1,2
458,24,4,124751,11,9,4,1,3,4,0,0,0,35,39,0,2
459,34,4,113364,15,10,2,7,0,4,1,0,0,40,11,0,2
460,50,7,196900,11,9,2,8,5,4,0,0,0,39,39,0,1
461,36,4,168170,11,9,2,3,0,4,1,0,0,40,33,0,1
462,39,4,205338,9,13,2,12,0,4,1,0,0,60,39,0,1
463,44,6,98806,5,4,2,3,0,4,1,0,0,38,39,0,2
464,45,7,226452,11,9,2,8,0,4,1,0,0,40,39,0,4
465,32,7,479179,1,7,4,11,3,4,1,0,0,40,39,0,3
466,47,1,471990,12,14,2,4,0,2,1,0,0,40,39,1,3
467,50,4,44728,11,9,2,7,0,4,1,0,0,40,39,0,2
468,32,4,33117,8,11,2,8,0,4,1,0,0,40,39,0,2
469,19,4,264876,11,9,4,6,3,4,1,0,0,40,39,0,4
470,19,0,47235,15,10,4,0,3,4,0,0,0,20,39,0,2
471,28,7,293628,12,14,0,10,1,4,1,0,0,10,0,0,4
472,28,4,193122,11,9,0,12,2,4,1,0,0,50,39,0,1
473,39,1,149347,12,14,4,10,1,4,1,0,0,40,31,1,1
474,21,4,129172,15,10,4,8,1,4,1,2907,0,40,39,0,1
475,73,6,151255,15,10,6,5,1,4,0,0,0,75,39,0,1
476,39,4,98886,5,4,2,8,0,4,1,4508,0,40,26,0,2
477,25,4,238673,15,10,4,7,1,4,1,0,0,40,39,0,4
478,31,4,137991,15,10,1,12,5,4,0,0,0,20,39,0,1
479,51,4,85942,15,10,0,12,1,4,0,0,0,32,39,0,2
480,39,4,85783,9,13,2,1,5,4,0,0,0,28,39,0,2
481,31,4,174789,9,13,0,6,3,4,1,0,0,40,39,0,1
482,21,4,457162,15,10,4,12,3,2,1,0,0,17,39,0,3
483,46,4,176026,9,13,0,4,1,4,1,27828,0,50,39,1,1
484,73,4,88594,11,9,0,4,1,4,0,0,0,35,39,0,2
485,41,4,311101,11,9,0,3,1,4,1,0,0,40,39,0,4
486,20,4,273989,11,9,4,14,3,4,1,0,0,40,39,0,4
487,27,4,370242,7,12,4,8,1,4,1,0,0,30,39,0,3
488,24,4,194630,9,13,4,10,1,4,1,0,0,35,39,0,1
489,20,4,313817,15,10,2,3,0,4,1,0,0,40,39,0,3
490,39,4,195843,8,11,4,7,3,4,1,0,0,40,39,0,1
491,27,4,203160,9,13,4,6,1,4,1,0,0,28,39,0,1
492,33,4,175856,1,7,2,12,0,4,1,0,0,60,39,0,1
493,33,4,75435,11,9,2,6,0,0,1,0,0,40,39,0,2
494,36,7,291676,6,5,2,3,0,2,1,0,0,40,39,0,4
495,55,4,192869,15,10,2,4,0,4,1,0,0,36,39,0,1
496,19,4,124464,15,10,4,7,3,4,1,0,0,40,39,0,2
497,35,4,98776,11,9,4,4,1,4,1,0,0,60,39,0,2
498,34,4,107960,4,3,4,7,2,1,1,0,0,40,25,0,2
499,62,7,312286,14,15,0,10,1,4,0,0,0,35,39,0,3
500,33,6,48520,15,10,2,3,0,4,1,0,0,40,39,1,2
501,39,4,224541,6,5,2,3,0,4,1,4386,0,55,26,0,4
502,36,2,237713,15,10,2,13,0,4,1,0,0,40,39,0,4
503,41,4,309990,9,13,0,1,4,4,0,0,0,33,39,0,4
504,39,6,37019,11,9,2,3,0,4,1,0,0,60,39,0,2
505,38,0,48976,11,9,2,0,5,4,0,0,1887,10,39,1,2
506,18,4,170183,11,9,4,1,3,4,0,0,0,10,39,0,1
507,61,4,142988,15,10,2,4,0,4,1,15024,0,45,39,1,1
508,20,1,163205,8,11,4,1,3,4,0,0,0,36,39,0,1
509,35,6,455379,11,9,2,14,0,4,1,0,0,65,39,1,3
510,27,4,104423,11,9,4,7,3,4,1,0,0,40,39,0,2
511,66,4,104936,0,6,6,8,4,4,0,0,0,38,39,0,2
512,21,4,542610,11,9,4,14,2,2,1,0,0,40,39,0,0
513,20,4,208117,15,10,4,8,3,4,0,0,0,18,39,0,1
514,34,4,105141,15,10,0,1,3,4,1,0,0,40,39,0,2
515,63,4,156120,4,3,4,9,1,4,0,0,0,50,0,0,1
516,20,0,38455,11,9,4,0,4,4,1,0,0,40,39,0,2
517,31,4,213339,11,9,5,13,1,4,0,0,0,40,39,0,1
518,41,4,177989,10,16,2,10,0,4,1,0,2051,60,39,0,1
519,64,7,107732,3,2,2,5,0,3,1,0,0,45,4,0,2
520,32,4,312403,9,13,4,4,1,4,0,0,0,40,39,0,3
521,30,2,176992,11,9,2,14,0,4,1,0,0,50,39,1,1
522,36,6,84294,9,13,2,5,0,4,1,0,0,72,39,0,2
523,22,4,143062,15,10,4,5,3,4,1,0,0,12,39,0,1
524,53,2,139671,15,10,2,4,0,4,1,0,0,50,39,0,1
525,50,4,116814,11,9,6,1,1,0,0,0,0,40,39,0,2
526,36,4,37778,9,13,2,4,0,4,1,0,0,40,39,0,2
527,41,5,240900,1,7,2,4,0,4,1,0,0,40,39,0,4
528,55,4,202652,9,13,4,4,1,4,0,0,0,35,39,0,1
529,38,4,52187,9,13,2,12,0,4,1,15024,0,50,39,1,2
530,28,4,349751,9,13,4,4,1,2,1,2174,0,50,39,0,3
531,24,2,238384,9,13,4,10,3,4,0,0,0,37,39,0,4
532,60,4,209844,15,10,0,1,2,4,0,0,0,40,39,0,1
533,54,4,333301,0,6,2,8,0,2,1,0,0,40,39,0,3
534,27,5,214974,11,9,2,3,0,4,1,0,0,60,39,0,4
535,30,4,113453,12,14,2,10,5,4,0,0,0,30,39,0,2
536,54,4,162238,11,9,6,14,1,4,1,0,0,45,39,0,1
537,44,4,98779,15,10,2,3,0,4,1,5178,0,40,39,1,2
538,52,4,165001,11,9,2,14,0,4,1,0,0,60,39,1,1
539,18,4,78528,1,7,4,8,3,4,1,0,0,20,39,0,2
540,55,4,353881,5,4,2,14,0,4,1,0,0,50,39,0,3
541,35,4,251396,9,13,2,10,0,4,1,0,0,50,39,1,4
542,37,4,178100,9,13,0,4,1,4,0,0,0,40,39,1,1
543,22,4,416165,15,10,4,1,3,4,0,0,0,40,39,0,3
544,45,4,177536,9,13,2,4,0,4,1,0,0,45,9,1,1
545,38,4,203717,9,13,2,5,0,4,1,0,0,60,39,0,1
546,48,4,107231,9,13,2,10,0,4,1,0,0,40,39,0,2
547,35,4,106448,8,11,2,8,0,4,1,0,0,40,39,0,2
548,21,4,196816,8,11,2,3,2,4,1,0,0,50,39,0,1
549,37,6,191342,11,9,2,3,0,1,1,0,0,60,30,1,1
550,18,4,170194,1,7,4,12,3,4,1,0,0,25,39,0,1
551,26,4,113587,0,6,0,7,3,4,1,0,0,35,39,0,2
552,48,5,72425,9,13,2,3,0,4,1,0,0,50,39,0,2
553,51,4,217480,15,10,5,1,1,2,1,8614,0,40,39,1,4
554,52,4,120914,15,10,2,3,0,4,1,0,0,40,39,0,2
555,32,7,33945,9,13,2,5,0,4,1,0,0,40,39,1,2
556,39,6,199753,9,13,2,8,0,4,1,0,0,60,39,0,1
557,51,4,144284,9,13,2,10,0,4,1,0,0,40,39,1,1
558,54,4,53833,9,13,2,12,0,4,1,0,0,50,39,0,2
559,21,4,151158,15,10,4,10,1,4,0,0,0,25,39,0,1
560,43,4,125577,11,9,5,1,4,2,0,0,0,40,39,0,2
561,32,4,242323,15,10,4,1,3,4,0,0,0,40,39,0,4
562,31,7,195181,12,14,2,10,0,4,1,0,0,35,39,1,1
563,73,0,145748,11,9,2,0,0,4,1,0,0,8,39,0,1
564,26,4,341672,15,10,4,1,2,1,1,0,0,60,19,0,3
565,35,4,116369,11,9,4,3,1,4,1,0,0,40,39,0,2
566,73,4,113446,4,3,2,4,0,4,1,0,0,54,39,1,2
567,25,6,121285,9,13,4,12,1,4,0,0,0,40,39,0,2
568,58,6,25124,8,11,2,5,0,4,1,0,2377,65,39,0,2
569,32,4,182274,11,9,5,8,3,4,0,0,0,37,39,0,1
570,28,4,103548,9,13,2,10,0,4,1,0,0,40,39,0,2
571,41,6,38434,12,14,4,12,1,4,0,0,0,30,39,0,2
572,53,6,317313,11,9,2,3,0,4,1,0,0,48,39,0,3
573,49,4,177543,11,9,5,1,4,4,0,0,0,35,39,0,1
574,55,4,139834,9,13,2,10,0,4,1,0,0,40,39,1,1
575,29,4,118478,15,10,2,1,5,4,0,7298,0,50,39,1,2
576,28,6,147951,8,11,2,5,0,4,1,0,0,80,39,0,1
577,44,4,201734,11,9,2,3,0,4,1,0,0,45,39,0,1
578,41,4,198196,12,14,2,4,0,4,1,0,0,45,39,1,1
579,26,4,141876,8,11,2,12,0,4,1,3103,0,45,39,1,1
580,23,4,325179,11,9,2,12,0,4,1,0,0,40,39,1,3
581,37,6,143774,9,13,2,10,5,4,0,0,0,40,11,1,1
582,23,4,152328,9,13,4,10,3,4,1,13550,0,50,39,1,1
583,33,4,479600,15,10,4,8,4,2,0,0,0,40,39,0,3
584,44,4,180599,11,9,4,3,3,4,1,0,0,40,39,1,1
585,21,4,448026,15,10,4,11,3,4,1,2907,0,30,39,0,3
586,36,4,300333,1,7,2,4,0,4,1,0,0,40,5,0,4
587,44,2,184105,9,13,2,1,0,4,1,5013,0,40,39,0,1
588,23,4,202084,11,9,4,8,4,2,0,0,0,40,39,0,1
589,26,4,29515,11,9,0,4,3,4,1,0,0,40,39,0,2
590,32,4,247328,4,3,4,8,1,4,1,0,0,40,26,0,4
591,31,4,188246,15,10,2,6,0,4,1,0,0,40,39,1,1
592,50,2,105788,11,9,5,4,4,2,0,6497,0,35,39,0,2
593,18,5,352640,15,10,4,1,3,4,0,0,0,20,39,0,3
594,49,4,132576,9,13,2,4,0,4,1,0,0,50,39,1,1
595,59,4,128829,11,9,0,8,1,4,0,0,0,40,39,0,1
596,38,4,93140,11,9,5,7,4,2,0,0,0,28,39,0,2
597,50,5,155965,15,10,2,12,0,4,1,0,0,55,39,0,1
598,51,5,335902,15,10,2,3,0,4,1,0,1672,55,39,0,3
599,22,4,158522,15,10,4,7,3,1,1,0,0,35,39,0,1
600,54,4,174806,11,9,2,7,5,4,0,0,0,40,39,1,1
601,37,4,32207,11,9,4,14,1,4,1,0,0,40,39,0,2
602,31,4,43607,9,13,6,1,4,4,1,0,0,60,39,0,2
603,67,7,168224,9,13,2,4,0,4,1,0,0,40,39,0,1
604,43,0,180318,1,7,5,0,2,4,1,0,0,40,39,0,1
605,21,4,311376,15,10,4,4,2,4,0,0,0,40,39,0,4
606,30,4,101562,11,9,4,1,1,4,0,0,0,40,39,0,2
607,32,2,267859,15,10,2,11,0,4,1,0,0,50,5,0,4
608,36,4,86143,8,11,4,3,3,1,1,0,0,40,39,0,2
609,33,2,217304,9,13,4,1,1,2,1,0,0,40,39,0,4
610,37,4,410034,11,9,2,3,0,4,1,0,0,56,39,0,3
611,29,4,293073,14,15,2,10,0,4,1,7298,0,48,39,1,4
612,18,0,39493,15,10,4,0,3,4,1,0,0,30,39,0,2
613,26,4,247425,15,10,4,12,1,2,1,0,0,40,14,0,4
614,51,4,128338,5,4,2,10,0,4,1,0,0,40,39,0,1
615,39,4,189344,11,9,2,7,0,4,1,0,0,40,26,0,1
616,18,4,366154,11,9,4,8,1,4,1,0,0,30,39,0,3
617,52,4,163051,2,8,2,7,0,4,1,0,1628,40,39,0,1
618,31,4,437200,15,10,2,5,0,4,1,0,0,40,26,0,3
619,45,4,323798,9,13,2,4,0,4,1,7298,0,53,39,1,3
620,38,4,182570,15,10,2,7,0,4,1,0,0,38,39,0,1
621,21,4,200318,7,12,4,12,1,4,0,0,0,35,39,0,1
622,33,4,48520,11,9,5,6,1,4,1,0,0,40,39,0,2
623,39,4,130007,15,10,0,3,4,4,1,0,0,40,39,0,1
624,31,4,166248,11,9,2,7,0,4,1,0,0,40,39,0,1
625,43,4,203554,9,13,2,4,0,4,1,0,1902,50,39,1,1
626,64,0,192715,9,13,2,0,0,4,1,0,1672,10,39,0,1
627,33,5,291333,9,13,2,4,0,4,1,7298,0,45,39,1,4
628,49,6,39140,11,9,2,5,0,4,1,0,0,60,39,0,2
629,41,4,266439,11,9,2,7,0,4,1,0,0,40,39,0,4
630,55,6,126840,15,10,0,7,1,4,1,0,0,40,39,0,2
631,52,4,166419,15,10,0,1,1,2,0,0,0,37,39,0,1
632,42,4,287129,9,13,0,10,1,2,1,0,0,40,39,0,4
633,24,4,206827,15,10,4,1,3,4,0,0,0,30,39,0,1
634,42,4,173888,11,9,3,1,1,4,1,0,0,52,39,0,1
635,41,7,253250,9,13,2,4,0,4,1,7298,0,40,39,1,4
636,35,4,337239,11,9,2,7,0,4,1,0,0,40,26,0,3
637,71,0,113445,4,3,2,0,0,4,1,0,0,10,39,0,2
638,54,1,201127,12,14,0,4,1,4,1,0,0,42,39,1,1
639,24,4,403107,4,3,4,6,2,4,1,0,0,40,26,0,3
640,59,0,179078,11,9,6,0,4,2,0,0,0,40,39,0,1
641,30,0,126402,1,7,4,0,4,2,0,0,0,40,39,0,2
642,57,1,223892,9,13,2,4,5,4,0,0,0,40,39,1,4
643,58,7,191318,12,14,2,4,0,4,1,15024,0,40,39,1,1
644,32,4,394708,11,9,4,8,4,2,1,0,0,40,39,0,3
645,22,4,119474,11,9,4,12,3,4,0,1055,0,25,39,0,2
646,20,4,419984,11,9,0,8,4,4,0,0,0,25,39,0,3
647,60,0,164730,9,13,2,0,0,4,1,0,0,40,39,0,1
648,51,4,190678,11,9,0,10,4,2,0,0,0,40,0,0,1
649,26,2,197897,11,9,4,1,3,2,0,0,0,20,9,0,1
650,33,4,286675,1,7,2,3,0,4,1,0,0,40,39,0,4
651,19,4,191986,0,6,4,12,4,4,0,0,0,40,39,0,1
652,50,6,90525,11,9,2,8,5,4,0,15024,0,20,39,1,2
653,32,4,56150,11,9,2,12,0,4,1,0,0,40,39,0,2
654,51,2,248327,9,13,2,14,0,2,1,0,0,40,39,1,4
655,18,4,90860,15,10,4,12,3,1,0,0,0,20,39,0,2
656,35,1,104858,12,14,2,4,0,4,1,0,0,50,39,1,2
657,22,0,228686,15,10,0,0,3,4,1,0,1602,25,39,0,4
658,46,4,196707,11,9,0,3,1,4,1,0,0,55,39,0,1
659,37,4,29430,11,9,0,12,4,4,1,0,0,45,39,0,2
660,45,4,54038,15,10,2,1,5,4,0,0,1902,20,39,1,2
661,63,4,281025,6,5,2,6,0,4,1,0,0,32,39,0,4
662,53,4,258832,11,9,4,8,2,1,1,0,0,10,30,0,4
663,24,4,131220,11,9,4,1,3,2,0,0,0,40,39,0,1
664,65,0,190454,1,7,2,0,0,4,1,0,0,29,39,0,1
665,43,4,315971,7,12,4,10,1,4,0,0,0,32,0,1,3
666,47,4,265097,11,9,2,7,0,4,1,0,0,40,39,0,4
667,41,4,185057,11,9,4,4,4,4,0,0,0,40,39,0,1
668,27,4,169557,11,9,0,7,1,4,1,6849,0,40,39,0,1
669,35,5,333636,11,9,2,4,0,2,1,0,0,75,39,0,3
670,19,4,181652,15,10,4,1,3,4,0,0,0,24,39,0,1
671,47,4,34307,15,10,5,8,1,4,0,0,0,35,39,0,2
672,25,1,198813,9,13,4,1,4,2,0,0,1590,40,39,0,1
673,59,2,240030,14,15,2,4,0,4,1,0,0,40,39,1,4
674,28,4,226089,0,6,4,7,4,4,0,0,0,40,39,0,4
675,17,4,190941,0,6,4,12,3,4,0,0,0,20,39,0,1
676,21,4,160261,15,10,4,4,3,1,1,2463,0,50,9,0,1
677,31,4,208458,11,9,0,12,4,3,0,0,0,40,26,0,1
678,49,4,112761,11,9,0,6,1,4,0,0,0,40,39,0,2
679,48,2,67716,12,14,2,10,0,4,1,7688,0,50,39,1,2
680,60,6,121076,10,16,0,12,1,4,1,0,0,20,39,0,2
681,33,6,182556,2,8,4,14,1,4,1,0,0,40,39,0,1
682,40,4,231348,11,9,2,3,0,4,1,0,0,40,39,0,4
683,42,4,55395,15,10,2,3,0,4,1,0,0,52,39,0,2
684,34,4,344073,11,9,2,14,0,4,1,5013,0,40,39,0,3
685,38,1,318912,8,11,0,1,3,2,1,0,0,52,39,0,3
686,58,6,237546,15,10,2,4,0,4,1,0,0,70,39,1,4
687,20,4,346341,15,10,4,1,1,4,0,0,0,40,0,0,3
688,52,4,305090,15,10,5,12,2,4,0,0,0,55,39,0,4
689,22,2,198478,15,10,2,11,0,4,1,0,0,40,39,0,1
690,24,4,321435,9,13,2,5,0,4,1,0,0,35,39,1,3
691,39,4,259716,11,9,0,7,4,4,0,0,0,40,26,0,4
692,41,4,191547,12,14,2,4,0,4,1,99999,0,55,39,1,1
693,37,0,171482,15,10,2,0,0,4,1,0,0,30,39,0,1
694,56,4,225927,6,5,2,3,0,4,1,2580,0,40,39,0,4
695,21,4,256504,11,9,4,8,1,4,0,0,0,40,39,0,4
696,29,4,168526,11,9,0,12,4,4,0,0,0,25,39,0,1
697,45,4,44489,8,11,0,8,1,4,1,0,0,10,39,0,2
698,44,2,159449,15,10,2,11,0,4,1,0,0,80,39,1,1
699,54,4,387540,12,14,2,10,0,4,1,0,0,45,39,1,3
700,24,4,314819,15,10,4,3,1,4,1,2174,0,40,39,0,3
701,40,4,34722,9,13,2,4,0,4,1,0,0,50,39,0,2
702,43,7,125831,9,13,4,10,3,4,1,99999,0,60,39,1,2
703,20,0,239805,15,10,4,0,1,4,1,0,0,16,39,0,4
704,41,6,264663,1,7,0,8,1,4,0,0,0,40,39,0,4
705,32,4,294121,8,11,0,1,1,4,0,0,0,40,39,0,4
706,31,4,83912,9,13,2,1,5,4,0,0,0,25,26,0,2
707,26,4,241626,11,9,0,1,1,4,1,0,0,40,39,0,4
708,50,7,137815,9,13,2,3,0,4,1,0,0,40,39,1,1
709,62,5,153891,8,11,2,4,0,4,1,3137,0,40,39,0,1
710,24,4,83774,11,9,2,8,0,4,1,2885,0,45,39,0,2
711,58,4,199067,9,13,0,4,1,4,1,0,0,65,39,1,1
712,44,5,57233,15,10,2,3,0,4,1,0,0,40,39,1,2
713,44,4,211517,2,8,0,8,1,4,1,0,0,40,39,0,1
714,37,5,132879,15,10,2,14,0,4,1,0,0,50,39,1,1
715,65,6,72776,5,4,4,5,1,4,1,2964,0,40,39,0,2
716,33,4,54318,11,9,2,3,0,4,1,0,0,40,39,1,2
717,34,0,143582,11,9,3,0,1,1,0,0,0,37,36,0,1
718,56,6,174564,12,14,2,10,0,4,1,0,0,60,39,1,1
719,35,4,179579,12,14,2,4,0,4,1,0,1977,48,39,1,1
720,33,4,187618,9,13,4,10,3,4,1,0,1741,40,39,0,1
721,35,4,186819,9,13,2,13,0,4,1,0,0,48,39,0,1
722,47,6,60087,15,10,3,4,1,4,0,0,0,60,39,0,2
723,35,6,28987,6,5,2,3,0,0,1,0,0,96,39,0,2
724,56,4,187355,15,10,0,12,4,4,0,0,0,40,39,0,1
725,29,5,218555,12,14,4,10,3,4,1,0,0,40,39,0,4
726,53,5,94214,14,15,2,10,0,1,1,7298,0,50,37,1,2
727,42,4,204729,8,11,5,12,4,2,0,0,0,25,39,0,1
728,20,0,281668,15,10,4,0,2,2,0,0,0,40,39,0,4
729,24,4,236696,9,13,4,13,1,4,1,0,0,50,36,0,4
730,33,4,179747,11,9,2,7,0,4,1,0,0,40,39,0,1
731,42,4,187322,0,6,2,12,0,4,1,0,0,45,39,0,1
732,38,7,116975,15,10,2,11,0,4,1,0,1887,50,39,1,2
733,32,4,205950,11,9,4,7,3,4,1,0,0,40,39,0,1
734,20,6,190968,5,4,4,3,3,4,1,0,0,20,39,0,1
735,32,4,160458,11,9,2,3,0,4,1,0,0,50,39,0,1
736,28,2,190911,15,10,2,11,0,4,1,0,0,40,39,1,1
737,51,4,85382,11,9,2,3,0,4,1,0,0,55,39,1,2
738,41,2,129793,11,9,4,8,3,4,1,0,0,30,39,0,1
739,37,2,270181,7,12,3,8,4,2,0,0,0,50,39,0,4
740,23,4,243723,11,9,2,8,5,4,0,0,0,40,39,0,4
741,40,4,168113,11,9,2,3,0,4,1,0,0,40,39,0,1
742,47,4,652784,0,6,2,7,0,4,1,0,0,40,39,0,0
743,46,6,315984,11,9,2,4,0,4,1,0,0,50,39,0,3
744,24,4,311311,9,13,4,12,1,4,1,0,0,40,39,0,4
745,40,4,111336,11,9,0,7,4,2,0,0,0,28,39,0,2
746,30,6,100252,11,9,2,7,3,1,1,0,0,60,35,0,2
747,41,7,186990,14,15,6,10,1,3,0,0,0,52,39,1,1
748,37,7,241633,9,13,2,1,5,2,0,0,0,45,39,1,4
749,49,1,252616,11,9,2,14,0,1,1,0,0,40,30,0,4
750,41,1,46366,9,13,2,4,5,2,0,0,0,50,39,1,2
751,52,2,266138,8,11,2,4,0,4,1,0,0,35,39,0,4
752,23,4,32732,15,10,4,12,1,4,1,0,0,50,39,0,2
753,34,4,361978,11,9,0,3,4,2,0,1471,0,40,39,0,3
754,25,7,77661,9,13,4,4,1,4,0,0,2444,40,39,1,2
755,44,5,60087,11,9,2,3,0,4,1,0,0,45,39,1,2
756,31,2,197550,11,9,0,10,4,4,1,0,0,33,39,0,1
757,53,4,170701,9,13,0,1,4,4,0,0,0,40,39,0,1
758,62,4,159822,11,9,2,4,0,4,1,0,0,50,39,0,1
759,35,4,211494,9,13,4,4,1,4,1,0,1876,55,39,0,1
760,30,1,340899,9,13,4,10,1,4,1,0,0,40,39,0,3
761,48,7,224752,11,9,2,1,5,4,0,0,0,40,39,1,4
762,36,4,102568,9,13,4,10,1,4,0,0,0,40,39,1,2
763,32,4,220690,1,7,0,8,1,4,1,0,0,33,39,0,4
764,22,4,303170,15,10,4,9,3,4,0,0,0,28,39,0,4
765,17,0,143331,1,7,4,0,3,4,1,0,0,40,39,0,1
766,19,4,192162,11,9,4,10,1,4,0,0,0,40,39,0,1
767,26,4,201635,11,9,4,1,1,4,0,0,0,40,39,0,1
768,20,0,55263,15,10,4,0,3,4,1,0,0,40,39,0,2
769,56,7,133728,15,10,2,4,0,4,1,0,0,35,39,1,1
770,45,4,347025,5,4,6,8,4,4,0,0,0,21,39,0,3
771,23,4,110998,15,10,4,1,3,1,0,0,0,40,30,0,2
772,31,4,122347,11,9,5,6,1,4,1,0,0,40,39,0,2
773,30,4,127875,1,7,4,12,4,4,0,0,0,8,39,0,1
774,42,4,167534,11,9,2,6,0,4,1,5013,0,35,39,0,1
775,27,7,152560,14,15,2,10,0,4,1,0,0,60,39,0,1
776,37,4,265144,9,13,2,4,0,4,1,0,0,50,39,1,4
777,31,4,302679,11,9,4,7,1,4,1,0,0,60,39,0,4
778,33,4,290763,9,13,5,10,1,4,0,0,0,40,39,0,4
779,64,4,86837,13,1,2,6,0,1,1,0,0,40,30,0,2
780,32,4,147118,11,9,0,8,1,4,0,0,0,40,39,0,1
781,62,0,103575,11,9,2,0,0,4,1,5178,0,40,39,1,2
782,37,4,169469,15,10,2,3,0,4,1,0,0,40,39,0,1
783,25,4,189334,1,7,2,14,0,4,1,0,0,40,39,0,1
784,49,4,139571,11,9,2,1,0,4,1,4064,0,40,39,0,1
785,36,4,111545,9,13,2,10,0,4,1,0,1902,40,39,1,2
786,67,4,72776,15,10,2,6,0,4,1,10566,0,15,39,0,2
787,54,4,307973,11,9,2,6,0,4,1,0,0,40,39,1,4
788,45,2,211666,10,16,4,10,1,4,0,0,0,40,39,1,1
789,30,4,143766,15,10,4,3,1,4,1,0,0,40,39,0,1
